,PROLIFIC_PID,ExplanationPair,Need_for_Cognition,Need_for_closure,Susceptibility_to_persuasion,Skepticism,AI_Expertise,Domain,flipped_dim,MetricType,Evaluation
38036,6017ff67d472ae3ae159096c,001000v011000,0.45,0.3125,0.5,0.625,0.6875,low,Length,Usefulness,1
59486,6017ff67d472ae3ae159096c,011000v011100,0.45,0.3125,0.5,0.625,0.6875,low,Formality,Trustworthiness,1
59681,6017ff67d472ae3ae159096c,011000v011100,0.45,0.3125,0.5,0.625,0.6875,low,Formality,Transparency,0
59876,6017ff67d472ae3ae159096c,011000v011100,0.45,0.3125,0.5,0.625,0.6875,low,Formality,Usefulness,0
55586,6017ff67d472ae3ae159096c,011011v011111,0.45,0.3125,0.5,0.625,0.6875,low,Formality,Trustworthiness,1
55781,6017ff67d472ae3ae159096c,011011v011111,0.45,0.3125,0.5,0.625,0.6875,low,Formality,Transparency,1
55976,6017ff67d472ae3ae159096c,011011v011111,0.45,0.3125,0.5,0.625,0.6875,low,Formality,Usefulness,1
78986,6017ff67d472ae3ae159096c,100000v100010,0.45,0.3125,0.5,0.625,0.6875,high,Detail,Trustworthiness,0
79181,6017ff67d472ae3ae159096c,100000v100010,0.45,0.3125,0.5,0.625,0.6875,high,Detail,Transparency,0
79376,6017ff67d472ae3ae159096c,100000v100010,0.45,0.3125,0.5,0.625,0.6875,high,Detail,Usefulness,0
64946,6017ff67d472ae3ae159096c,100011v100111,0.45,0.3125,0.5,0.625,0.6875,high,Formality,Trustworthiness,1
65141,6017ff67d472ae3ae159096c,100011v100111,0.45,0.3125,0.5,0.625,0.6875,high,Formality,Transparency,0
65336,6017ff67d472ae3ae159096c,100011v100111,0.45,0.3125,0.5,0.625,0.6875,high,Formality,Usefulness,1
97706,6017ff67d472ae3ae159096c,101010v111010,0.45,0.3125,0.5,0.625,0.6875,high,Length,Trustworthiness,1
97901,6017ff67d472ae3ae159096c,101010v111010,0.45,0.3125,0.5,0.625,0.6875,high,Length,Transparency,1
98096,6017ff67d472ae3ae159096c,101010v111010,0.45,0.3125,0.5,0.625,0.6875,high,Length,Usefulness,1
89906,6017ff67d472ae3ae159096c,101110v111110,0.45,0.3125,0.5,0.625,0.6875,high,Length,Trustworthiness,0
90101,6017ff67d472ae3ae159096c,101110v111110,0.45,0.3125,0.5,0.625,0.6875,high,Length,Transparency,1
90296,6017ff67d472ae3ae159096c,101110v111110,0.45,0.3125,0.5,0.625,0.6875,high,Length,Usefulness,1
112526,6017ff67d472ae3ae159096c,110000v110010,0.45,0.3125,0.5,0.625,0.6875,high,Detail,Trustworthiness,0
112721,6017ff67d472ae3ae159096c,110000v110010,0.45,0.3125,0.5,0.625,0.6875,high,Detail,Transparency,1
112916,6017ff67d472ae3ae159096c,110000v110010,0.45,0.3125,0.5,0.625,0.6875,high,Detail,Usefulness,1
16674,602d561de3b7ea7653d45892,000000v000010,0.65,0.3125,0.6875,0.75,0.6875,low,Detail,Trustworthiness,0
16869,602d561de3b7ea7653d45892,000000v000010,0.65,0.3125,0.6875,0.75,0.6875,low,Detail,Transparency,0
17064,602d561de3b7ea7653d45892,000000v000010,0.65,0.3125,0.6875,0.75,0.6875,low,Detail,Usefulness,0
8874,602d561de3b7ea7653d45892,000001v000101,0.65,0.3125,0.6875,0.75,0.6875,low,Formality,Trustworthiness,0
9069,602d561de3b7ea7653d45892,000001v000101,0.65,0.3125,0.6875,0.75,0.6875,low,Formality,Transparency,0
9264,602d561de3b7ea7653d45892,000001v000101,0.65,0.3125,0.6875,0.75,0.6875,low,Formality,Usefulness,0
26814,602d561de3b7ea7653d45892,001010v001110,0.65,0.3125,0.6875,0.75,0.6875,low,Formality,Trustworthiness,0
27009,602d561de3b7ea7653d45892,001010v001110,0.65,0.3125,0.6875,0.75,0.6875,low,Formality,Transparency,0
27204,602d561de3b7ea7653d45892,001010v001110,0.65,0.3125,0.6875,0.75,0.6875,low,Formality,Usefulness,0
47094,602d561de3b7ea7653d45892,010100v011100,0.65,0.3125,0.6875,0.75,0.6875,low,Structure,Trustworthiness,1
47289,602d561de3b7ea7653d45892,010100v011100,0.65,0.3125,0.6875,0.75,0.6875,low,Structure,Transparency,1
47484,602d561de3b7ea7653d45892,010100v011100,0.65,0.3125,0.6875,0.75,0.6875,low,Structure,Usefulness,1
58794,602d561de3b7ea7653d45892,011001v011101,0.65,0.3125,0.6875,0.75,0.6875,low,Formality,Trustworthiness,0
58989,602d561de3b7ea7653d45892,011001v011101,0.65,0.3125,0.6875,0.75,0.6875,low,Formality,Transparency,0
59184,602d561de3b7ea7653d45892,011001v011101,0.65,0.3125,0.6875,0.75,0.6875,low,Formality,Usefulness,0
75174,602d561de3b7ea7653d45892,100100v110100,0.65,0.3125,0.6875,0.75,0.6875,high,Length,Trustworthiness,0
75369,602d561de3b7ea7653d45892,100100v110100,0.65,0.3125,0.6875,0.75,0.6875,high,Length,Transparency,0
75564,602d561de3b7ea7653d45892,100100v110100,0.65,0.3125,0.6875,0.75,0.6875,high,Length,Usefulness,0
97794,602d561de3b7ea7653d45892,101010v111010,0.65,0.3125,0.6875,0.75,0.6875,high,Length,Trustworthiness,0
97989,602d561de3b7ea7653d45892,101010v111010,0.65,0.3125,0.6875,0.75,0.6875,high,Length,Transparency,0
98184,602d561de3b7ea7653d45892,101010v111010,0.65,0.3125,0.6875,0.75,0.6875,high,Length,Usefulness,1
111054,602d561de3b7ea7653d45892,110001v110011,0.65,0.3125,0.6875,0.75,0.6875,high,Detail,Trustworthiness,0
111249,602d561de3b7ea7653d45892,110001v110011,0.65,0.3125,0.6875,0.75,0.6875,high,Detail,Transparency,0
111444,602d561de3b7ea7653d45892,110001v110011,0.65,0.3125,0.6875,0.75,0.6875,high,Detail,Usefulness,0
102474,602d561de3b7ea7653d45892,110011v110111,0.65,0.3125,0.6875,0.75,0.6875,high,Formality,Trustworthiness,0
102669,602d561de3b7ea7653d45892,110011v110111,0.65,0.3125,0.6875,0.75,0.6875,high,Formality,Transparency,0
102864,602d561de3b7ea7653d45892,110011v110111,0.65,0.3125,0.6875,0.75,0.6875,high,Formality,Usefulness,0
121974,602d561de3b7ea7653d45892,111000v111100,0.65,0.3125,0.6875,0.75,0.6875,high,Formality,Trustworthiness,1
122169,602d561de3b7ea7653d45892,111000v111100,0.65,0.3125,0.6875,0.75,0.6875,high,Formality,Transparency,1
122364,602d561de3b7ea7653d45892,111000v111100,0.65,0.3125,0.6875,0.75,0.6875,high,Formality,Usefulness,1
11952,603fbb9e043c240cc15c0920,000100v001100,0.75,0.5625,0.8125,0.75,0.25,low,Structure,Trustworthiness,1
12147,603fbb9e043c240cc15c0920,000100v001100,0.75,0.5625,0.8125,0.75,0.25,low,Structure,Transparency,0
12342,603fbb9e043c240cc15c0920,000100v001100,0.75,0.5625,0.8125,0.75,0.25,low,Structure,Usefulness,0
33012,603fbb9e043c240cc15c0920,001001v001011,0.75,0.5625,0.8125,0.75,0.25,low,Detail,Trustworthiness,0
33207,603fbb9e043c240cc15c0920,001001v001011,0.75,0.5625,0.8125,0.75,0.25,low,Detail,Transparency,0
33402,603fbb9e043c240cc15c0920,001001v001011,0.75,0.5625,0.8125,0.75,0.25,low,Detail,Usefulness,0
28332,603fbb9e043c240cc15c0920,001100v001101,0.75,0.5625,0.8125,0.75,0.25,low,Persuasiveness,Trustworthiness,1
28527,603fbb9e043c240cc15c0920,001100v001101,0.75,0.5625,0.8125,0.75,0.25,low,Persuasiveness,Transparency,0
28722,603fbb9e043c240cc15c0920,001100v001101,0.75,0.5625,0.8125,0.75,0.25,low,Persuasiveness,Usefulness,1
61092,603fbb9e043c240cc15c0920,011001v011011,0.75,0.5625,0.8125,0.75,0.25,low,Detail,Trustworthiness,0
61287,603fbb9e043c240cc15c0920,011001v011011,0.75,0.5625,0.8125,0.75,0.25,low,Detail,Transparency,1
61482,603fbb9e043c240cc15c0920,011001v011011,0.75,0.5625,0.8125,0.75,0.25,low,Detail,Usefulness,1
56412,603fbb9e043c240cc15c0920,011100v011110,0.75,0.5625,0.8125,0.75,0.25,low,Detail,Trustworthiness,0
56607,603fbb9e043c240cc15c0920,011100v011110,0.75,0.5625,0.8125,0.75,0.25,low,Detail,Transparency,1
56802,603fbb9e043c240cc15c0920,011100v011110,0.75,0.5625,0.8125,0.75,0.25,low,Detail,Usefulness,0
89952,603fbb9e043c240cc15c0920,101110v111110,0.75,0.5625,0.8125,0.75,0.25,high,Length,Trustworthiness,1
90147,603fbb9e043c240cc15c0920,101110v111110,0.75,0.5625,0.8125,0.75,0.25,high,Length,Transparency,1
90342,603fbb9e043c240cc15c0920,101110v111110,0.75,0.5625,0.8125,0.75,0.25,high,Length,Usefulness,1
16627,606c6e9f7e86c0264ab3d7d8,000000v000010,1.0,0.4375,0.6875,1.0,0.9375,low,Detail,Trustworthiness,0
16822,606c6e9f7e86c0264ab3d7d8,000000v000010,1.0,0.4375,0.6875,1.0,0.9375,low,Detail,Transparency,0
17017,606c6e9f7e86c0264ab3d7d8,000000v000010,1.0,0.4375,0.6875,1.0,0.9375,low,Detail,Usefulness,0
1807,606c6e9f7e86c0264ab3d7d8,000101v000111,1.0,0.4375,0.6875,1.0,0.9375,low,Detail,Trustworthiness,1
2002,606c6e9f7e86c0264ab3d7d8,000101v000111,1.0,0.4375,0.6875,1.0,0.9375,low,Detail,Transparency,1
2197,606c6e9f7e86c0264ab3d7d8,000101v000111,1.0,0.4375,0.6875,1.0,0.9375,low,Detail,Usefulness,0
36907,606c6e9f7e86c0264ab3d7d8,001001v011001,1.0,0.4375,0.6875,1.0,0.9375,low,Length,Trustworthiness,1
37102,606c6e9f7e86c0264ab3d7d8,001001v011001,1.0,0.4375,0.6875,1.0,0.9375,low,Length,Transparency,1
37297,606c6e9f7e86c0264ab3d7d8,001001v011001,1.0,0.4375,0.6875,1.0,0.9375,low,Length,Usefulness,1
45487,606c6e9f7e86c0264ab3d7d8,010101v011101,1.0,0.4375,0.6875,1.0,0.9375,low,Structure,Trustworthiness,1
45682,606c6e9f7e86c0264ab3d7d8,010101v011101,1.0,0.4375,0.6875,1.0,0.9375,low,Structure,Transparency,1
45877,606c6e9f7e86c0264ab3d7d8,010101v011101,1.0,0.4375,0.6875,1.0,0.9375,low,Structure,Usefulness,1
62647,606c6e9f7e86c0264ab3d7d8,011000v011001,1.0,0.4375,0.6875,1.0,0.9375,low,Persuasiveness,Trustworthiness,0
62842,606c6e9f7e86c0264ab3d7d8,011000v011001,1.0,0.4375,0.6875,1.0,0.9375,low,Persuasiveness,Transparency,0
63037,606c6e9f7e86c0264ab3d7d8,011000v011001,1.0,0.4375,0.6875,1.0,0.9375,low,Persuasiveness,Usefulness,0
81367,606c6e9f7e86c0264ab3d7d8,100000v100001,1.0,0.4375,0.6875,1.0,0.9375,high,Persuasiveness,Trustworthiness,0
81562,606c6e9f7e86c0264ab3d7d8,100000v100001,1.0,0.4375,0.6875,1.0,0.9375,high,Persuasiveness,Transparency,0
81757,606c6e9f7e86c0264ab3d7d8,100000v100001,1.0,0.4375,0.6875,1.0,0.9375,high,Persuasiveness,Usefulness,0
78247,606c6e9f7e86c0264ab3d7d8,100011v110011,1.0,0.4375,0.6875,1.0,0.9375,high,Length,Trustworthiness,1
78442,606c6e9f7e86c0264ab3d7d8,100011v110011,1.0,0.4375,0.6875,1.0,0.9375,high,Length,Transparency,1
78637,606c6e9f7e86c0264ab3d7d8,100011v110011,1.0,0.4375,0.6875,1.0,0.9375,high,Length,Usefulness,1
73567,606c6e9f7e86c0264ab3d7d8,100000v100100,1.0,0.4375,0.6875,1.0,0.9375,high,Formality,Trustworthiness,0
73762,606c6e9f7e86c0264ab3d7d8,100000v100100,1.0,0.4375,0.6875,1.0,0.9375,high,Formality,Transparency,0
73957,606c6e9f7e86c0264ab3d7d8,100000v100100,1.0,0.4375,0.6875,1.0,0.9375,high,Formality,Usefulness,0
68107,606c6e9f7e86c0264ab3d7d8,100010v100110,1.0,0.4375,0.6875,1.0,0.9375,high,Formality,Trustworthiness,0
68302,606c6e9f7e86c0264ab3d7d8,100010v100110,1.0,0.4375,0.6875,1.0,0.9375,high,Formality,Transparency,0
68497,606c6e9f7e86c0264ab3d7d8,100010v100110,1.0,0.4375,0.6875,1.0,0.9375,high,Formality,Usefulness,0
100867,606c6e9f7e86c0264ab3d7d8,110110v110111,1.0,0.4375,0.6875,1.0,0.9375,high,Persuasiveness,Trustworthiness,0
101062,606c6e9f7e86c0264ab3d7d8,110110v110111,1.0,0.4375,0.6875,1.0,0.9375,high,Persuasiveness,Transparency,0
101257,606c6e9f7e86c0264ab3d7d8,110110v110111,1.0,0.4375,0.6875,1.0,0.9375,high,Persuasiveness,Usefulness,0
20520,607ee7232fb723e021ea8bd5,000001v010001,0.6,0.5,0.5625,0.75,0.75,low,Length,Trustworthiness,1
20715,607ee7232fb723e021ea8bd5,000001v010001,0.6,0.5,0.5625,0.75,0.75,low,Length,Transparency,1
20910,607ee7232fb723e021ea8bd5,000001v010001,0.6,0.5,0.5625,0.75,0.75,low,Length,Usefulness,1
14280,607ee7232fb723e021ea8bd5,000001v000011,0.6,0.5,0.5625,0.75,0.75,low,Detail,Trustworthiness,0
14475,607ee7232fb723e021ea8bd5,000001v000011,0.6,0.5,0.5625,0.75,0.75,low,Detail,Transparency,1
14670,607ee7232fb723e021ea8bd5,000001v000011,0.6,0.5,0.5625,0.75,0.75,low,Detail,Usefulness,0
1020,607ee7232fb723e021ea8bd5,000110v000111,0.6,0.5,0.5625,0.75,0.75,low,Persuasiveness,Trustworthiness,0
1215,607ee7232fb723e021ea8bd5,000110v000111,0.6,0.5,0.5625,0.75,0.75,low,Persuasiveness,Transparency,0
1410,607ee7232fb723e021ea8bd5,000110v000111,0.6,0.5,0.5625,0.75,0.75,low,Persuasiveness,Usefulness,0
49380,607ee7232fb723e021ea8bd5,010011v011011,0.6,0.5,0.5625,0.75,0.75,low,Structure,Trustworthiness,1
49575,607ee7232fb723e021ea8bd5,010011v011011,0.6,0.5,0.5625,0.75,0.75,low,Structure,Transparency,1
49770,607ee7232fb723e021ea8bd5,010011v011011,0.6,0.5,0.5625,0.75,0.75,low,Structure,Usefulness,1
58740,607ee7232fb723e021ea8bd5,011001v011101,0.6,0.5,0.5625,0.75,0.75,low,Formality,Trustworthiness,0
58935,607ee7232fb723e021ea8bd5,011001v011101,0.6,0.5,0.5625,0.75,0.75,low,Formality,Transparency,0
59130,607ee7232fb723e021ea8bd5,011001v011101,0.6,0.5,0.5625,0.75,0.75,low,Formality,Usefulness,0
83700,607ee7232fb723e021ea8bd5,100000v101000,0.6,0.5,0.5625,0.75,0.75,high,Structure,Trustworthiness,0
83895,607ee7232fb723e021ea8bd5,100000v101000,0.6,0.5,0.5625,0.75,0.75,high,Structure,Transparency,0
84090,607ee7232fb723e021ea8bd5,100000v101000,0.6,0.5,0.5625,0.75,0.75,high,Structure,Usefulness,0
76680,607ee7232fb723e021ea8bd5,100001v100011,0.6,0.5,0.5625,0.75,0.75,high,Detail,Trustworthiness,1
76875,607ee7232fb723e021ea8bd5,100001v100011,0.6,0.5,0.5625,0.75,0.75,high,Detail,Transparency,1
77070,607ee7232fb723e021ea8bd5,100001v100011,0.6,0.5,0.5625,0.75,0.75,high,Detail,Usefulness,1
70440,607ee7232fb723e021ea8bd5,100100v100101,0.6,0.5,0.5625,0.75,0.75,high,Persuasiveness,Trustworthiness,0
70635,607ee7232fb723e021ea8bd5,100100v100101,0.6,0.5,0.5625,0.75,0.75,high,Persuasiveness,Transparency,0
70830,607ee7232fb723e021ea8bd5,100100v100101,0.6,0.5,0.5625,0.75,0.75,high,Persuasiveness,Usefulness,0
72000,607ee7232fb723e021ea8bd5,100101v101101,0.6,0.5,0.5625,0.75,0.75,high,Structure,Trustworthiness,1
72195,607ee7232fb723e021ea8bd5,100101v101101,0.6,0.5,0.5625,0.75,0.75,high,Structure,Transparency,1
72390,607ee7232fb723e021ea8bd5,100101v101101,0.6,0.5,0.5625,0.75,0.75,high,Structure,Usefulness,1
107100,607ee7232fb723e021ea8bd5,110001v110101,0.6,0.5,0.5625,0.75,0.75,high,Formality,Trustworthiness,1
107295,607ee7232fb723e021ea8bd5,110001v110101,0.6,0.5,0.5625,0.75,0.75,high,Formality,Transparency,1
107490,607ee7232fb723e021ea8bd5,110001v110101,0.6,0.5,0.5625,0.75,0.75,high,Formality,Usefulness,1
18266,6088d0b3a7a37cd958b727c5,000010v010010,0.4,0.3125,0.9375,0.9375,0.8125,low,Length,Trustworthiness,1
18461,6088d0b3a7a37cd958b727c5,000010v010010,0.4,0.3125,0.9375,0.9375,0.8125,low,Length,Transparency,1
18656,6088d0b3a7a37cd958b727c5,000010v010010,0.4,0.3125,0.9375,0.9375,0.8125,low,Length,Usefulness,1
8906,6088d0b3a7a37cd958b727c5,000001v000101,0.4,0.3125,0.9375,0.9375,0.8125,low,Formality,Trustworthiness,0
9101,6088d0b3a7a37cd958b727c5,000001v000101,0.4,0.3125,0.9375,0.9375,0.8125,low,Formality,Transparency,1
9296,6088d0b3a7a37cd958b727c5,000001v000101,0.4,0.3125,0.9375,0.9375,0.8125,low,Formality,Usefulness,1
43226,6088d0b3a7a37cd958b727c5,010110v011110,0.4,0.3125,0.9375,0.9375,0.8125,low,Structure,Trustworthiness,1
43421,6088d0b3a7a37cd958b727c5,010110v011110,0.4,0.3125,0.9375,0.9375,0.8125,low,Structure,Transparency,1
43616,6088d0b3a7a37cd958b727c5,010110v011110,0.4,0.3125,0.9375,0.9375,0.8125,low,Structure,Usefulness,1
39326,6088d0b3a7a37cd958b727c5,010101v010111,0.4,0.3125,0.9375,0.9375,0.8125,low,Detail,Trustworthiness,1
39521,6088d0b3a7a37cd958b727c5,010101v010111,0.4,0.3125,0.9375,0.9375,0.8125,low,Detail,Transparency,1
39716,6088d0b3a7a37cd958b727c5,010101v010111,0.4,0.3125,0.9375,0.9375,0.8125,low,Detail,Usefulness,1
58046,6088d0b3a7a37cd958b727c5,011100v011101,0.4,0.3125,0.9375,0.9375,0.8125,low,Persuasiveness,Trustworthiness,1
58241,6088d0b3a7a37cd958b727c5,011100v011101,0.4,0.3125,0.9375,0.9375,0.8125,low,Persuasiveness,Transparency,0
58436,6088d0b3a7a37cd958b727c5,011100v011101,0.4,0.3125,0.9375,0.9375,0.8125,low,Persuasiveness,Usefulness,0
82226,6088d0b3a7a37cd958b727c5,100001v101001,0.4,0.3125,0.9375,0.9375,0.8125,high,Structure,Trustworthiness,0
82421,6088d0b3a7a37cd958b727c5,100001v101001,0.4,0.3125,0.9375,0.9375,0.8125,high,Structure,Transparency,0
82616,6088d0b3a7a37cd958b727c5,100001v101001,0.4,0.3125,0.9375,0.9375,0.8125,high,Structure,Usefulness,0
70526,6088d0b3a7a37cd958b727c5,100100v100101,0.4,0.3125,0.9375,0.9375,0.8125,high,Persuasiveness,Trustworthiness,1
70721,6088d0b3a7a37cd958b727c5,100100v100101,0.4,0.3125,0.9375,0.9375,0.8125,high,Persuasiveness,Transparency,1
70916,6088d0b3a7a37cd958b727c5,100100v100101,0.4,0.3125,0.9375,0.9375,0.8125,high,Persuasiveness,Usefulness,1
66626,6088d0b3a7a37cd958b727c5,100111v110111,0.4,0.3125,0.9375,0.9375,0.8125,high,Length,Trustworthiness,1
66821,6088d0b3a7a37cd958b727c5,100111v110111,0.4,0.3125,0.9375,0.9375,0.8125,high,Length,Transparency,1
67016,6088d0b3a7a37cd958b727c5,100111v110111,0.4,0.3125,0.9375,0.9375,0.8125,high,Length,Usefulness,1
101726,6088d0b3a7a37cd958b727c5,110101v110111,0.4,0.3125,0.9375,0.9375,0.8125,high,Detail,Trustworthiness,0
101921,6088d0b3a7a37cd958b727c5,110101v110111,0.4,0.3125,0.9375,0.9375,0.8125,high,Detail,Transparency,1
102116,6088d0b3a7a37cd958b727c5,110101v110111,0.4,0.3125,0.9375,0.9375,0.8125,high,Detail,Usefulness,1
122006,6088d0b3a7a37cd958b727c5,111000v111100,0.4,0.3125,0.9375,0.9375,0.8125,high,Formality,Trustworthiness,1
122201,6088d0b3a7a37cd958b727c5,111000v111100,0.4,0.3125,0.9375,0.9375,0.8125,high,Formality,Transparency,1
122396,6088d0b3a7a37cd958b727c5,111000v111100,0.4,0.3125,0.9375,0.9375,0.8125,high,Formality,Usefulness,1
18963,608a856faa8f685a0b6c77dc,000000v000001,0.95,0.4375,0.75,0.875,0.75,low,Persuasiveness,Trustworthiness,0
19158,608a856faa8f685a0b6c77dc,000000v000001,0.95,0.4375,0.75,0.875,0.75,low,Persuasiveness,Transparency,0
19353,608a856faa8f685a0b6c77dc,000000v000001,0.95,0.4375,0.75,0.875,0.75,low,Persuasiveness,Usefulness,0
10383,608a856faa8f685a0b6c77dc,000101v010101,0.95,0.4375,0.75,0.875,0.75,low,Length,Trustworthiness,1
10578,608a856faa8f685a0b6c77dc,000101v010101,0.95,0.4375,0.75,0.875,0.75,low,Length,Transparency,1
10773,608a856faa8f685a0b6c77dc,000101v010101,0.95,0.4375,0.75,0.875,0.75,low,Length,Usefulness,1
6483,608a856faa8f685a0b6c77dc,000110v001110,0.95,0.4375,0.75,0.875,0.75,low,Structure,Trustworthiness,0
6678,608a856faa8f685a0b6c77dc,000110v001110,0.95,0.4375,0.75,0.875,0.75,low,Structure,Transparency,0
6873,608a856faa8f685a0b6c77dc,000110v001110,0.95,0.4375,0.75,0.875,0.75,low,Structure,Usefulness,1
53283,608a856faa8f685a0b6c77dc,010000v011000,0.95,0.4375,0.75,0.875,0.75,low,Structure,Trustworthiness,0
53478,608a856faa8f685a0b6c77dc,010000v011000,0.95,0.4375,0.75,0.875,0.75,low,Structure,Transparency,0
53673,608a856faa8f685a0b6c77dc,010000v011000,0.95,0.4375,0.75,0.875,0.75,low,Structure,Usefulness,0
40023,608a856faa8f685a0b6c77dc,010011v010111,0.95,0.4375,0.75,0.875,0.75,low,Formality,Trustworthiness,1
40218,608a856faa8f685a0b6c77dc,010011v010111,0.95,0.4375,0.75,0.875,0.75,low,Formality,Transparency,0
40413,608a856faa8f685a0b6c77dc,010011v010111,0.95,0.4375,0.75,0.875,0.75,low,Formality,Usefulness,1
82143,608a856faa8f685a0b6c77dc,100001v101001,0.95,0.4375,0.75,0.875,0.75,high,Structure,Trustworthiness,0
82338,608a856faa8f685a0b6c77dc,100001v101001,0.95,0.4375,0.75,0.875,0.75,high,Structure,Transparency,1
82533,608a856faa8f685a0b6c77dc,100001v101001,0.95,0.4375,0.75,0.875,0.75,high,Structure,Usefulness,0
64203,608a856faa8f685a0b6c77dc,100101v100111,0.95,0.4375,0.75,0.875,0.75,high,Detail,Trustworthiness,1
64398,608a856faa8f685a0b6c77dc,100101v100111,0.95,0.4375,0.75,0.875,0.75,high,Detail,Transparency,1
64593,608a856faa8f685a0b6c77dc,100101v100111,0.95,0.4375,0.75,0.875,0.75,high,Detail,Usefulness,1
96963,608a856faa8f685a0b6c77dc,101000v101010,0.95,0.4375,0.75,0.875,0.75,high,Detail,Trustworthiness,1
97158,608a856faa8f685a0b6c77dc,101000v101010,0.95,0.4375,0.75,0.875,0.75,high,Detail,Transparency,1
97353,608a856faa8f685a0b6c77dc,101000v101010,0.95,0.4375,0.75,0.875,0.75,high,Detail,Usefulness,1
94623,608a856faa8f685a0b6c77dc,101010v101011,0.95,0.4375,0.75,0.875,0.75,high,Persuasiveness,Trustworthiness,0
94818,608a856faa8f685a0b6c77dc,101010v101011,0.95,0.4375,0.75,0.875,0.75,high,Persuasiveness,Transparency,0
95013,608a856faa8f685a0b6c77dc,101010v101011,0.95,0.4375,0.75,0.875,0.75,high,Persuasiveness,Usefulness,0
86823,608a856faa8f685a0b6c77dc,101011v101111,0.95,0.4375,0.75,0.875,0.75,high,Formality,Trustworthiness,0
87018,608a856faa8f685a0b6c77dc,101011v101111,0.95,0.4375,0.75,0.875,0.75,high,Formality,Transparency,0
87213,608a856faa8f685a0b6c77dc,101011v101111,0.95,0.4375,0.75,0.875,0.75,high,Formality,Usefulness,0
7248,609a7d5287ca8fb83e0780d4,000110v010110,0.65,0.3125,0.625,0.4375,0.75,low,Length,Trustworthiness,0
7443,609a7d5287ca8fb83e0780d4,000110v010110,0.65,0.3125,0.625,0.4375,0.75,low,Length,Transparency,0
7638,609a7d5287ca8fb83e0780d4,000110v010110,0.65,0.3125,0.625,0.4375,0.75,low,Length,Usefulness,1
22848,609a7d5287ca8fb83e0780d4,001110v001111,0.65,0.3125,0.625,0.4375,0.75,low,Persuasiveness,Trustworthiness,0
23043,609a7d5287ca8fb83e0780d4,001110v001111,0.65,0.3125,0.625,0.4375,0.75,low,Persuasiveness,Transparency,0
23238,609a7d5287ca8fb83e0780d4,001110v001111,0.65,0.3125,0.625,0.4375,0.75,low,Persuasiveness,Usefulness,0
46248,609a7d5287ca8fb83e0780d4,010000v010100,0.65,0.3125,0.625,0.4375,0.75,low,Formality,Trustworthiness,1
46443,609a7d5287ca8fb83e0780d4,010000v010100,0.65,0.3125,0.625,0.4375,0.75,low,Formality,Transparency,1
46638,609a7d5287ca8fb83e0780d4,010000v010100,0.65,0.3125,0.625,0.4375,0.75,low,Formality,Usefulness,1
45468,609a7d5287ca8fb83e0780d4,010101v011101,0.65,0.3125,0.625,0.4375,0.75,low,Structure,Trustworthiness,0
45663,609a7d5287ca8fb83e0780d4,010101v011101,0.65,0.3125,0.625,0.4375,0.75,low,Structure,Transparency,1
45858,609a7d5287ca8fb83e0780d4,010101v011101,0.65,0.3125,0.625,0.4375,0.75,low,Structure,Usefulness,0
43128,609a7d5287ca8fb83e0780d4,010110v011110,0.65,0.3125,0.625,0.4375,0.75,low,Structure,Trustworthiness,1
43323,609a7d5287ca8fb83e0780d4,010110v011110,0.65,0.3125,0.625,0.4375,0.75,low,Structure,Transparency,1
43518,609a7d5287ca8fb83e0780d4,010110v011110,0.65,0.3125,0.625,0.4375,0.75,low,Structure,Usefulness,1
69648,609a7d5287ca8fb83e0780d4,100110v110110,0.65,0.3125,0.625,0.4375,0.75,high,Length,Trustworthiness,1
69843,609a7d5287ca8fb83e0780d4,100110v110110,0.65,0.3125,0.625,0.4375,0.75,high,Length,Transparency,0
70038,609a7d5287ca8fb83e0780d4,100110v110110,0.65,0.3125,0.625,0.4375,0.75,high,Length,Usefulness,1
100068,609a7d5287ca8fb83e0780d4,101000v111000,0.65,0.3125,0.625,0.4375,0.75,high,Length,Trustworthiness,1
100263,609a7d5287ca8fb83e0780d4,101000v111000,0.65,0.3125,0.625,0.4375,0.75,high,Length,Transparency,1
100458,609a7d5287ca8fb83e0780d4,101000v111000,0.65,0.3125,0.625,0.4375,0.75,high,Length,Usefulness,1
114108,609a7d5287ca8fb83e0780d4,110000v110001,0.65,0.3125,0.625,0.4375,0.75,high,Persuasiveness,Trustworthiness,0
114303,609a7d5287ca8fb83e0780d4,110000v110001,0.65,0.3125,0.625,0.4375,0.75,high,Persuasiveness,Transparency,0
114498,609a7d5287ca8fb83e0780d4,110000v110001,0.65,0.3125,0.625,0.4375,0.75,high,Persuasiveness,Usefulness,0
